Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2011-11-21,96.68030376170144,96.80095428961232,95.4335980040644,96.2459716796875,229611600,21,0,47,11,2011
2011-11-22,96.03684346328718,96.59987107203091,95.3290303133914,95.86793518066406,216494900,22,1,47,11,2011
2011-11-23,94.96708623296792,95.86793655642632,93.75254821777344,93.75254821777344,224329100,23,2,47,11,2011
2011-11-25,93.60778118738286,94.66949493129592,93.46300176155191,93.57560729980469,99557000,25,4,47,11,2011
2011-11-28,96.14944419591728,96.66421402299724,95.57032660631724,96.28617858886719,210686000,28,0,48,11,2011
2011-11-29,96.55968475341798,97.32379473681736,96.20577808159054,96.55968475341797,199241500,29,1,48,11,2011
2011-11-30,99.3265498527591,100.71804120955277,96.51944439646019,100.53304290771484,324439500,30,2,48,11,2011
2011-12-01,100.42044611149394,101.0558665787372,100.08262949950382,100.5169677734375,176954800,1,3,48,12,2011
2011-12-02,101.44194564311569,101.74758836343194,100.36414191134735,100.4284896850586,221109700,2,4,48,12,2011
2011-12-05,102.0210415839635,102.29451651211397,100.89498639905129,101.5223617553711,225263900,5,0,49,12,2011
2011-12-06,101.51433127859272,102.23822838430588,101.15238579400685,101.55455017089844,178842100,6,1,49,12,2011
2011-12-07,101.2167132747648,102.35886460917159,100.51695128422588,101.93257141113281,237802500,7,2,49,12,2011
2011-12-08,101.26500099279453,101.49021208350011,99.45526112407059,99.6965560913086,240862800,8,3,49,12,2011
2011-12-09,100.14697597427639,101.64302796400497,100.05849931944523,101.3856430053711,209111400,9,4,49,12,2011
2011-12-12,100.50087170410627,100.51696171506453,99.06112868694267,99.90567016601562,215826100,12,0,50,12,2011
2011-12-13,100.42849708172183,100.999569808251,98.49006167755745,98.97266387939453,245159800,13,1,50,12,2011
2011-12-14,98.5785481718137,98.95658373724152,97.70183261500667,97.91899871826172,238618800,14,2,50,12,2011
2011-12-15,98.956566402573,99.09330081906057,98.1200637554362,98.27288818359375,199109200,15,3,50,12,2011
2011-12-16,98.93661992174803,99.51940426546908,98.18384986371574,98.4185791015625,220481400,16,4,50,12,2011
2011-12-19,98.79900587149284,99.00945936238124,97.15586425813505,97.36631774902344,183903000,19,0,51,12,2011
2011-12-20,98.89614267297132,100.48262449170389,97.43107657094714,100.3126449584961,225418100,20,1,51,12,2011
2011-12-21,100.31266600801324,100.66072117536758,99.3575383051893,100.50692749023438,194230900,21,2,51,12,2011
2011-12-22,100.87925079593262,101.50251530549993,100.55548376159464,101.39728546142578,119465400,22,3,51,12,2011
2011-12-23,101.72105772945235,102.33622620482765,101.51061039417313,102.30384826660156,92187200,23,4,51,12,2011
2011-12-27,102.12576357656495,102.65189421871197,102.03672579825731,102.38478088378906,86075700,27,1,52,12,2011
2011-12-28,102.4010033947245,102.41718927947629,100.960218808814,101.0411605834961,119107100,28,2,52,12,2011
2011-12-29,101.37302470316521,102.19055083900652,101.06544348618232,102.0853271484375,123507200,29,3,52,12,2011
2011-12-30,102.00436646135644,102.25529396209302,101.58346557617189,101.58346557617188,95599000,30,4,52,12,2011
2012-01-03,103.41275450562985,103.91460321221281,103.14564118557152,103.20230102539062,193697900,3,1,1,1,2012
2012-01-04,102.95950462192627,103.45325746915648,102.56288560832644,103.36421966552734,127186500,4,2,1,1,2012
2012-01-05,102.80568348444721,103.79318268050736,102.3362127052888,103.63938903808594,173895000,5,3,1,1,2012
2012-01-06,103.76889516862296,103.78508722245556,103.03231728117751,103.37227630615234,148050000,6,4,1,1,2012
2012-01-09,103.60703792253537,103.75272939117167,103.12947719633232,103.62322998046875,99530200,9,0,2,1,2012
2012-01-10,104.73215299273748,104.94260035803356,104.37600179691157,104.5217056274414,115282000,10,1,2,1,2012
2012-01-11,104.19791319084116,104.71594786075542,104.02793981918535,104.5783462524414,111540700,11,2,2,1,2012
2012-01-12,104.87782268264135,104.98304015557704,104.0440986451278,104.8292465209961,118983700,12,3,2,1,2012
2012-01-13,104.12508849464547,104.45695780281419,103.38041427814318,104.28697204589844,179836200,13,4,2,1,2012
2012-01-17,105.29064825234124,105.48491588459564,104.33551449907469,104.69166564941406,132209200,17,1,3,1,2012
2012-01-18,104.66737852147108,105.90580528191929,104.48121310249995,105.84915161132812,163395200,18,2,3,1,2012
2012-01-19,106.21340904412433,106.49671449371138,105.87344991517308,106.40767669677734,126328900,19,3,3,1,2012
2012-01-20,106.22957959745897,106.80426788330078,105.97055611302582,106.80426788330078,138230200,20,4,3,1,2012
2012-01-23,106.4481276876393,107.04711029364792,106.01913080459286,106.5290756225586,129295800,23,0,4,1,2012
2012-01-24,105.87344991517308,106.44004846342516,105.71156638008992,106.40767669677734,103083300,24,1,4,1,2012
2012-01-25,106.24573546567177,107.54891774592149,105.8329307747542,107.2979965209961,198613200,25,2,4,1,2012
2012-01-26,107.77559441658265,107.97795190692615,106.32672022012841,106.74762725830078,184880500,26,3,4,1,2012
2012-01-27,106.22956490710831,106.8852010288983,106.15670684286222,106.69903564453125,135259100,27,4,4,1,2012
2012-01-30,105.6386753617272,106.3914514740483,105.2744344335994,106.33478546142578,147311800,30,0,5,1,2012
2012-01-31,106.86092516947242,106.99042455018682,105.7762798556949,106.29432678222656,157212000,31,1,5,1,2012
2012-02-01,107.07947777274899,107.76749813927239,106.94997837334861,107.22518157958984,166234500,1,2,5,2,2012
2012-02-02,107.43559266556463,107.67033417769213,107.01469814539831,107.3951187133789,113090400,2,3,5,2,2012
2012-02-03,108.46359388164944,108.96543640850938,108.27742848473667,108.90068054199219,160598500,3,4,5,2,2012
2012-02-06,108.44744770198243,108.87644469207636,108.326038120229,108.827880859375,107694500,6,0,6,2,2012
2012-02-07,108.60120005447779,109.28922035823594,108.17220322773139,109.10304260253906,135528100,7,1,6,2,2012
2012-02-08,109.15972074769456,109.45111601624805,108.71453181644334,109.42683410644531,139361400,8,2,6,2,2012
2012-02-09,109.60487367258692,109.75056508354221,108.91685351840958,109.56439971923828,148602900,9,3,6,2,2012
2012-02-10,108.59312898653216,108.84405030396641,108.33410546471531,108.75501251220703,167907500,10,4,6,2,2012
2012-02-13,109.53202796710927,109.69391142958732,109.06255728028138,109.56439971923828,115841900,13,0,7,2,2012
2012-02-14,109.27304044374756,109.4915899828928,108.66596799683785,109.42683410644531,165329500,14,1,7,2,2012
2012-02-15,109.78295822729473,109.944841703104,108.69831300244581,108.91686248779297,195195100,15,2,7,2,2012
2012-02-16,108.92497972661674,110.22006006279243,108.73071211827674,110.12293243408203,186567800,16,3,7,2,2012
2012-02-17,110.50340548466514,110.59244329354904,110.0501265852285,110.41436767578125,129869400,17,4,7,2,2012
2012-02-21,110.6733761555209,110.93239972074032,110.1229696058147,110.46292877197266,134042300,21,1,8,2,2012
2012-02-22,110.29290826841432,110.52764984431039,109.9124752461713,110.10674285888672,124455300,22,2,8,2,2012
2012-02-23,110.05008310312317,110.67333516813237,109.67773995374677,110.59239959716797,137704300,23,3,8,2,2012
2012-02-24,110.83523559570312,111.05378513744533,110.59241649479036,110.83523559570312,105539100,24,4,8,2,2012
2012-02-27,110.0986584888186,111.32089319184882,109.92058292269232,111.02140808105469,145728900,27,0,9,2,2012
2012-02-28,111.05378904390565,111.47469608516157,110.83523949447569,111.34518432617188,129355900,28,1,9,2,2012
2012-02-29,111.50706657786147,111.85512788231195,110.51956104093821,110.90809631347656,185934700,29,2,9,2,2012
2012-03-01,111.14280615684432,111.69322485468759,110.83521887419899,111.4827651977539,145023500,1,3,9,3,2012
2012-03-02,111.4099126827741,111.55561646337287,110.89187812571261,111.1427993774414,120638300,2,4,9,3,2012
2012-03-05,110.97283480023893,111.05377037280921,110.30909641019973,110.68952941894531,140765000,5,0,10,3,2012
2012-03-06,109.55634158990712,109.62108511291099,108.75500154488329,109.0706787109375,202129900,6,1,10,3,2012
2012-03-07,109.32161337732703,110.00963381488545,109.21638352546191,109.83155822753906,143692200,7,2,10,3,2012
2012-03-08,110.50337596480009,111.15092236997708,110.27673657562619,110.92427062988281,116968900,8,3,10,3,2012
2012-03-09,111.13474480773715,111.64467732442452,110.99714318571534,111.3532943725586,122836800,9,4,10,3,2012
2012-03-12,111.33709961869401,111.50707300316795,110.96475638211969,111.36138153076172,104003500,12,0,11,3,2012
2012-03-13,111.96038152170149,113.42544808100627,111.77420369911711,113.36878204345703,184090500,13,1,11,3,2012
2012-03-14,113.40110807520767,113.68440106506554,112.89925325300361,113.247314453125,145163600,14,2,11,3,2012
2012-03-15,113.41732170422247,113.95154844044824,113.12592642545579,113.90298461914062,165118500,15,3,11,3,2012
2012-03-16,114.10946084298199,114.20701412074285,113.81678860465392,114.06068420410156,152893500,16,4,11,3,2012
2012-03-19,113.98754570307257,114.85742491011798,113.90624301603728,114.50785064697266,125291100,19,0,12,3,2012
2012-03-20,113.85747699772439,114.31274231551811,113.52415331682201,114.1745376586914,121729700,20,1,12,3,2012
2012-03-21,114.23954685898775,114.34522544775305,113.75175563144589,113.9875259399414,122388400,21,2,12,3,2012
2012-03-22,113.15015696603949,113.45096695543458,112.79245743021502,113.16641998291016,135216700,22,3,12,3,2012
2012-03-23,113.26400075255835,113.6623516810495,112.63800477272375,113.53227233886719,120521000,23,4,12,3,2012
2012-03-26,114.345245910962,115.1257095336914,114.30460697226597,115.1257095336914,120164000,26,0,13,3,2012
2012-03-27,115.23140073204564,115.30456570787452,114.69483276587034,114.76799774169922,119868500,27,1,13,3,2012
2012-03-28,114.71107787637017,114.8899338371733,113.52412580968085,114.19889831542969,148562100,28,2,13,3,2012
2012-03-29,113.52415342225365,114.21518911207845,113.07701341148757,114.0038070678711,164963700,29,3,13,3,2012
2012-03-30,114.56475453331151,114.67044554722771,113.85746828337648,114.47532653808594,135486800,30,4,13,3,2012
2012-04-02,114.33709781648845,115.61347780639774,114.10946522294536,115.31266784667969,151741100,2,0,14,4,2012
2012-04-03,115.15010661453876,115.34522563631938,114.16639860333767,114.84117126464844,155806700,3,1,14,4,2012
2012-04-04,113.99567524682506,114.09322855085463,113.28025127047793,113.7030029296875,146896000,4,2,14,4,2012
2012-04-05,113.31276878504444,113.97940365418314,113.215203083305,113.64608001708984,137439400,5,3,14,4,2012
2012-04-09,112.21522993449652,113.68671652447496,112.06076229819226,112.36969757080078,127555900,9,0,15,4,2012
2012-04-10,112.15021029152923,112.46727092603618,110.36978811120238,110.48360443115234,235360300,10,1,15,4,2012
2012-04-11,111.61361127463508,111.81685553265253,111.17460913553724,111.37785339355469,154133000,11,2,15,4,2012
2012-04-12,111.48358926464586,112.92255025915438,111.40228656668548,112.83312225341797,154321500,12,3,15,4,2012
2012-04-13,112.5729681498464,112.85751516794396,111.38601582912844,111.49170684814453,169246700,13,4,15,4,2012
2012-04-16,112.06078756053554,112.22338053880858,111.03644063287119,111.41854095458984,147825300,16,0,16,4,2012
2012-04-17,112.06077434990472,113.2965031681905,111.94695803802628,113.0688705444336,147877600,17,1,16,4,2012
2012-04-18,112.56482596296848,113.06886784567851,112.49978629986924,112.686767578125,123884200,18,2,16,4,2012
2012-04-19,112.7030232232549,113.12576239817767,111.4347808883936,111.96321105957031,198666700,19,3,16,4,2012
2012-04-20,112.45911988840477,112.86560842451335,112.0851449769648,112.15018463134766,143199600,20,4,16,4,2012
2012-04-23,111.00388616008719,111.30469611814016,110.5161073502146,111.2071304321289,171844900,23,0,17,4,2012
2012-04-24,111.30468932969009,111.91442210862779,111.2152613592441,111.62987518310547,137484200,24,1,17,4,2012
2012-04-25,112.71927245775854,113.20706369061635,112.6217191732055,113.15828704833984,150252200,25,2,17,4,2012
2012-04-26,112.9144072268833,114.07697111896566,112.84936755973446,113.94689178466797,136291600,26,3,17,4,2012
2012-04-27,114.28833300484717,114.45905126515125,113.65421179933753,114.13386535644531,130725000,27,4,17,4,2012
2012-04-30,113.90620903553842,113.9875116983195,113.4021672604208,113.71109008789062,115092200,30,0,18,4,2012
2012-05-01,113.6460578643427,115.1663334033804,113.5159909624569,114.41839599609375,138832200,1,1,18,5,2012
2012-05-02,113.7517746204293,114.19078927951247,113.3778120345937,114.07697296142578,121081000,2,2,18,5,2012
2012-05-03,114.09322690134918,114.18265489709967,112.99571503173725,113.20708465576172,143759700,3,3,18,5,2012
2012-05-04,112.6135819557133,113.2477030483241,111.3128137423837,111.37785339355469,193927300,4,4,18,5,2012
2012-05-07,110.97950155455997,111.83313000671711,110.93886262282808,111.45916748046875,127765900,7,0,19,5,2012
2012-05-08,110.79252425276215,111.19088751935774,109.68687484011306,111.01203155517578,213377700,8,1,19,5,2012
2012-05-09,109.83320318564058,111.06079405156133,109.33728669449867,110.35350799560547,220752500,9,2,19,5,2012
2012-05-10,111.11769402046122,111.25591103139689,110.32911771744823,110.58113861083984,150600000,10,3,19,5,2012
2012-05-11,109.89012892109966,111.27218770883684,109.84135227289272,110.24784088134766,153032400,11,4,19,5,2012
2012-05-14,109.19095903786702,110.24783181393616,108.86577313986737,109.02836608886719,163910000,14,0,20,5,2012
2012-05-15,108.95518986432111,109.597436288274,108.23164077174582,108.40235900878906,207629300,15,1,20,5,2012
2012-05-16,108.89015224878335,109.38606876455383,107.96335887234868,107.98774719238281,207265500,16,2,20,5,2012
2012-05-17,108.0121698899817,108.14224924159531,106.32930084173634,106.38621520996094,247992900,17,3,20,5,2012
2012-05-18,106.80080657971894,106.98780025997391,105.32119458473342,105.47566223144531,319615900,18,4,20,5,2012
2012-05-21,105.81708785363146,107.32922554920434,105.64635722774099,107.28857421875,177861100,21,0,21,5,2012
2012-05-22,107.56500629210466,108.31294379234913,106.7764174527611,107.47557830810547,197531200,22,1,21,5,2012
2012-05-23,106.70326097627407,107.68696887854313,105.67891413671911,107.53250122070312,204958400,23,2,21,5,2012
2012-05-24,107.8251762829437,107.99589455805587,106.8414683554536,107.7438735961914,167357600,24,3,21,5,2012
2012-05-25,107.70321764410285,108.00402764817575,107.13413607633326,107.39429473876953,135465600,25,4,21,5,2012
2012-05-29,108.25606605204862,108.8820496749909,106.63823667245084,108.695068359375,152883500,29,1,22,5,2012
2012-05-30,107.76822770027886,108.68689566766122,106.8983487724843,107.11784362792969,162370400,30,2,22,5,2012
2012-05-31,107.07726015755098,107.67885550187705,105.9634726701228,106.88214111328125,196186000,31,3,22,5,2012
2012-06-01,105.20739132469296,106.90651083914526,104.19116973876952,104.19116973876953,253240900,1,4,22,6,2012
2012-06-04,104.37811474028801,104.66266164741651,103.36189350774956,104.1423568725586,202545800,4,0,23,6,2012
2012-06-05,103.93912989640802,105.08542448027094,103.88222174263501,104.93096923828125,164149400,5,1,23,6,2012
2012-06-06,105.6626202409316,107.33735085327744,105.63009421455038,107.28857421875,184202800,6,2,23,6,2012
2012-06-07,108.5080560757643,108.55683271765204,107.13412277237684,107.35363006591797,184772700,7,3,23,6,2012
2012-06-08,107.07725262491375,108.23167897760077,106.73579122020004,108.20729064941406,143915400,8,4,23,6,2012
2012-06-11,109.07714846263724,109.14218812666292,106.72764487179217,106.83333587646484,169756100,11,0,24,6,2012
2012-06-12,107.1422677001655,108.13410095035246,106.6301004614974,108.0609359741211,181931800,12,1,24,6,2012
2012-06-13,107.74387378143517,108.4186463864847,107.00406150788166,107.36991119384766,172223900,13,2,24,6,2012
2012-06-14,107.58943391894394,108.93897947774632,107.2967615375778,108.50810241699219,230615500,14,3,24,6,2012
2012-06-15,108.99677625804615,109.7158947814212,108.76796411842777,109.61783599853516,169444500,15,4,24,6,2012
2012-06-18,109.16017234026822,110.09993525544813,108.91501300216679,109.83026123046875,131360900,18,0,25,6,2012
2012-06-19,110.38598553924602,111.34209598644362,109.80577536907046,110.89263916015625,137382600,19,1,25,6,2012
2012-06-20,110.9007845097654,111.21948789293988,109.72402971979152,110.71282196044922,206451800,20,2,25,6,2012
2012-06-21,110.84359612816372,110.95800217265067,108.13870056475388,108.22859191894531,205272200,21,3,25,6,2012
2012-06-22,108.79247493520361,109.26644648446431,108.375700184145,109.06214904785156,130029200,22,4,25,6,2012
2012-06-25,107.90989179386615,107.950753768723,106.92926674392179,107.31334686279297,146375700,25,0,26,6,2012
2012-06-26,107.62384908220864,108.17954439747626,106.99460970838723,107.8526611328125,141634000,26,1,26,6,2012
2012-06-27,108.21219657713507,109.0375532122871,107.8444639166938,108.82508850097656,108088000,27,2,26,6,2012
2012-06-28,108.10603065875303,108.67807348100294,107.28067346877256,108.5146255493164,169242100,28,3,26,6,2012
2012-06-29,110.48402721648745,111.35842604044662,110.19801834897916,111.2195053100586,212250900,29,4,26,6,2012
2012-07-02,111.53002022448901,111.66894094411188,110.7455252819925,111.55453491210938,129524500,2,0,27,7,2012
2012-07-03,111.53003858380221,112.37174291551675,111.41563253296697,112.29003143310547,80450000,3,1,27,7,2012
2012-07-05,111.8732470642985,112.60872515836013,111.37476092818636,111.78335571289062,126177500,5,3,27,7,2012
2012-07-06,110.70469153267126,110.94985094069105,110.19803790026903,110.72103881835938,151192100,6,4,27,7,2012
2012-07-09,110.63116745812901,110.78643552693181,110.07547186816781,110.58213806152344,103780500,9,0,28,7,2012
2012-07-10,111.14597688869934,111.32575963687471,109.24192321526128,109.61783599853516,167884800,10,1,28,7,2012
2012-07-11,109.67502487787984,109.99372833233417,108.99675599392333,109.63416290283203,141733400,11,2,28,7,2012
2012-07-12,108.99675539603012,109.69135909073627,108.35934849061788,109.10298156738281,143583200,12,3,28,7,2012
2012-07-13,109.38899158764009,111.04788534513985,109.37264430553962,110.93347930908203,129642600,13,4,28,7,2012
2012-07-16,110.68017694782735,110.99888043776937,110.23888751909193,110.6719970703125,97525200,16,0,29,7,2012
2012-07-17,111.11327286751633,111.66078841284548,109.95286511138718,111.43197631835938,138860300,17,1,29,7,2012
2012-07-18,111.17046062358958,112.47796888812077,111.10509643275367,112.25732421875,113349700,18,2,29,7,2012
2012-07-19,112.48611413641088,112.91922351398905,112.1265612803486,112.5514907836914,129847300,19,3,29,7,2012
2012-07-20,111.91415164293554,112.08576700434843,111.39933049735288,111.52190399169922,142904500,20,4,29,7,2012
2012-07-23,109.88749617389801,111.44833143980759,109.37266269043602,110.39414978027344,145210900,23,0,30,7,2012
2012-07-24,110.47587979192926,110.52490917983748,108.71074701128043,109.44621276855469,173301200,24,1,30,7,2012
2012-07-25,109.67503106000883,109.96103996281695,108.89052349057197,109.47073364257812,129122300,25,2,30,7,2012
2012-07-26,111.04786795638933,111.51367190339295,110.53303464008442,111.27667999267578,156526500,26,3,30,7,2012
2012-07-27,111.86505628707553,113.64653566025333,111.25216423806256,113.32781982421875,236768900,27,4,30,7,2012
2012-07-30,113.19707899711301,113.86716781998713,112.99278164744203,113.32781982421875,106782000,30,0,31,7,2012
2012-07-31,113.17260901154638,113.48313262655319,112.53520202636719,112.53520202636719,120575900,31,1,31,7,2012
2012-08-01,113.34417644818552,113.36869113462149,112.28182764844762,112.43709564208984,138293800,1,2,31,8,2012
2012-08-02,111.58726828948713,112.42080536648287,110.79459319584613,111.66081237792969,199556600,2,3,31,8,2012
2012-08-03,113.22976432589923,114.11233039804533,111.69344422223885,113.87535095214844,157825000,3,4,31,8,2012
2012-08-06,114.17777042304986,114.54550337322576,114.04701705030752,114.0960464477539,86326200,6,0,32,8,2012
2012-08-07,114.5536570221226,115.15838194641665,114.4310835432309,114.66807556152344,109545100,7,1,32,8,2012
2012-08-08,114.28396785605578,114.93770954519954,114.25127329000452,114.80696868896484,89754700,8,2,32,8,2012
2012-08-09,114.64349980545855,115.1338184518596,114.52909378387446,114.9050064086914,90291700,9,3,32,8,2012
2012-08-10,114.43922526206018,115.13384140471878,114.2512751468429,115.09297943115234,99792700,10,4,32,8,2012
2012-08-13,114.89684588626838,115.09296338112036,114.43920930319601,115.0357666015625,79426900,13,0,33,8,2012
2012-08-14,115.46070353079358,115.53426006538496,114.70889065740523,115.05210876464844,102379400,14,1,33,8,2012
2012-08-15,114.92954218248053,115.37899894593204,114.85599811282214,115.18286895751953,71085900,15,2,33,8,2012
2012-08-16,115.34632701939191,116.1716966386354,115.06031809147633,116.03277587890625,112014200,16,3,33,8,2012
2012-08-17,116.22888840739279,116.28609767209606,115.92653220631938,116.18802642822266,90813700,17,4,33,8,2012
2012-08-20,116.02455934359318,116.22068930853445,115.70585594388986,116.19617462158203,78255700,20,0,34,8,2012
2012-08-21,116.48220212861948,116.93165891032149,115.59146844172528,115.84479522705078,105581100,21,1,34,8,2012
2012-08-22,115.55061397121231,116.08179473656469,115.28095235400275,115.89384460449219,133243500,22,2,34,8,2012
2012-08-23,115.60782926273264,115.61599667087488,114.76612485904064,114.94590759277344,111466400,23,3,34,8,2012
2012-08-24,114.65987027845492,115.9020019564224,114.5863262074149,115.64049530029297,99481200,24,4,34,8,2012
2012-08-27,115.95106048086623,116.10632853830352,115.5016035960022,115.6650390625,68785900,27,0,35,8,2012
2012-08-28,115.3708078272753,115.91015589085953,115.19920501479446,115.55059051513672,75689600,28,1,35,8,2012
2012-08-29,115.64867517662431,115.95103133711575,115.32179185646251,115.64049530029297,65421300,29,2,35,8,2012
2012-08-30,115.14200694038782,115.17470150643908,114.56180932087422,114.80696868896484,96589900,30,3,35,8,2012
2012-08-31,115.46071836120258,115.89384034072587,114.70073798383144,115.3544921875,151970400,31,4,35,8,2012
2012-09-04,115.25642790595546,115.59965854731682,114.51279476787268,115.24826049804688,120226200,4,1,36,9,2012
2012-09-05,115.29725748953665,115.6077934733635,114.92135732215614,115.1501693725586,100660300,5,2,36,9,2012
2012-09-06,115.8447763674785,117.49550261093434,115.83660896162229,117.48733520507812,158272500,6,3,36,9,2012
2012-09-07,117.68346253612754,117.99399855512507,117.57723637383071,117.9449691772461,107272100,7,4,36,9,2012
2012-09-10,117.83056722314797,118.03486461760677,117.23402232273884,117.27487182617188,86458500,10,0,37,9,2012
2012-09-11,117.34842646492761,117.97765345176033,117.31573189952245,117.60175323486328,88760000,11,1,37,9,2012
2012-09-12,117.99401092529295,118.12476425956005,117.59358351509658,117.99401092529297,87640900,12,2,37,9,2012
2012-09-13,117.97769242808535,120.15958779009384,117.66716877008763,119.79185485839844,225470200,13,3,37,9,2012
2012-09-14,120.0288092997942,121.0339489901022,119.93073807121833,120.322998046875,169777000,14,4,37,9,2012
2012-09-17,120.07783360831912,120.28213099434952,119.61202958289483,119.91439819335938,119427800,17,0,38,9,2012
2012-09-18,119.71006567865763,119.97155977199374,119.51393575666613,119.81629180908203,98326600,18,1,38,9,2012
2012-09-19,119.9552808420268,120.26581694478593,119.64475720859399,119.8817367553711,128318300,19,2,38,9,2012
2012-09-20,119.3341971620181,119.9552567735975,119.00732630736027,119.889892578125,154009800,20,3,38,9,2012
2012-09-21,120.47237357667711,120.4970191315144,119.79048397577465,119.83977508544922,108737500,21,4,38,9,2012
2012-09-24,119.24823595048329,119.93012543274898,119.15786475317373,119.65901184082031,95682000,24,0,39,9,2012
2012-09-25,119.91370697595303,120.1437404784867,118.35275102489085,118.3856201171875,133165200,25,1,39,9,2012
2012-09-26,118.36099876874216,118.39385533187172,117.44085203456721,117.72017669677734,146502200,26,2,39,9,2012
2012-09-27,118.2130978782993,119.10037540074535,117.9009041567294,118.82926177978516,111830300,27,3,39,9,2012
2012-09-28,118.377421337067,118.76355176906202,117.8598521160496,118.27883911132812,150696100,28,4,39,9,2012
2012-10-01,118.73069626855651,119.69191058577948,118.31169673363914,118.59103393554688,135911200,1,0,40,10,2012
2012-10-02,119.05929129675538,119.24824471014253,118.16380279865294,118.71424102783203,113422200,2,1,40,10,2012
2012-10-03,119.03465148163924,119.478283981384,118.41027656528709,119.19895935058594,121283100,3,2,40,10,2012
2012-10-04,119.65084834581737,120.22593231346131,119.48654043161771,120.05341339111328,124311600,4,3,40,10,2012
2012-10-05,120.6941905642319,120.89957853570358,119.70010726651871,120.06159210205078,124842100,5,4,40,10,2012
2012-10-08,119.61796131097842,120.04515927191336,119.37970424056556,119.65081787109375,78415400,8,0,41,10,2012
2012-10-09,119.56044659445698,119.6590288106353,118.42670096485786,118.46778106689453,148872900,9,1,41,10,2012
2012-10-10,118.45130549956254,118.56633475978575,117.55581725034878,117.7119140625,124247500,10,2,41,10,2012
2012-10-11,118.53351335615393,118.70604478000803,117.75304151733016,117.7776870727539,123601500,11,3,41,10,2012
2012-10-12,117.85983108782895,118.2623834616993,117.13686146569857,117.39154052734375,124181900,12,4,41,10,2012
2012-10-15,117.67090026977355,118.49245234531516,117.29299333512273,118.36922454833984,107689100,15,0,42,10,2012
2012-10-16,118.92783227108109,119.65080185571944,118.84568461384474,119.56864166259766,108815500,16,1,42,10,2012
2012-10-17,119.65081856052888,120.20948037280553,119.47007613913529,120.11088562011719,128834100,17,2,42,10,2012
2012-10-18,119.79871368408203,120.37379755303112,119.39614870787358,119.79871368408203,148108500,18,3,42,10,2012
2012-10-19,119.57693164952897,119.58514265904964,117.52305103904546,117.80237579345703,185645200,19,4,42,10,2012
2012-10-22,117.60517505765114,118.03238564864647,116.89042876062982,117.81878662109375,125578600,22,0,43,10,2012
2012-10-23,116.54533029121649,116.70963813197382,115.69913300222575,116.18384552001953,192056300,23,1,43,10,2012
2012-10-24,116.60289623909698,116.74257114289725,115.67455078936354,115.85529327392578,120179400,24,2,43,10,2012
2012-10-25,116.67678745602726,116.89038640618385,115.48553988066898,116.19206237792969,134457400,25,3,43,10,2012
2012-10-26,116.08529318628705,116.5289257240471,115.33767790224584,116.12637329101562,146023500,26,4,43,10,2012
2012-10-31,116.53714926652556,116.68502260048294,115.57592245225094,116.12637329101562,103438500,31,2,44,10,2012
2012-11-01,116.37281691719242,117.49012795746944,116.26602369891197,117.34225463867188,100995600,1,3,44,11,2012
2012-11-02,118.04056749594784,118.07343659107593,116.17565376374829,116.29888153076172,137702200,2,4,44,11,2012
2012-11-05,116.12634114260376,116.80000703728071,115.78127838712119,116.53711700439453,98378500,5,0,45,11,2012
2012-11-06,116.89038916037661,117.9091179058118,116.76716140466841,117.44905090332031,107068100,6,1,45,11,2012
2012-11-07,116.38105185814277,116.3974738712488,114.24501178089918,114.78723907470703,264304500,7,2,45,11,2012
2012-11-08,114.7707997532104,115.35410712730345,113.31664935697091,113.40702056884766,181517300,8,3,45,11,2012
2012-11-09,113.06196258197409,114.55719297937759,113.00446047062822,113.50560760498047,201055300,9,4,45,11,2012
2012-11-12,113.85889844468483,114.0396409030703,113.34132916466257,113.59600830078125,97677500,12,0,46,11,2012
2012-11-13,112.9962188190958,114.40107778560952,112.84834552571778,113.20160675048828,123018300,13,1,46,11,2012
2012-11-14,113.54665695060648,113.7273867772327,111.4188286894074,111.67350769042969,191505000,14,2,46,11,2012
2012-11-15,111.7146297938054,112.13362930805883,111.05738573167062,111.4845962524414,178128400,15,3,46,11,2012
2012-11-16,111.6488885583574,112.25684142479962,110.66302887063208,112.03501892089844,239483900,16,4,46,11,2012
2012-11-19,113.29201800510566,114.31895802522405,112.06791352409344,114.30253601074219,151495800,19,0,47,11,2012
2012-11-20,114.1217655061515,114.54075241842693,113.43987599613678,114.35179901123047,119807400,20,1,47,11,2012
2012-11-21,114.45041290311804,114.66402445689117,114.2203793343541,114.5654296875,81710800,21,2,47,11,2012
2012-11-23,115.12407890790033,116.16744085985628,115.05012970503373,116.12637329101562,65409200,23,4,47,11,2012
2012-11-26,115.55130022059292,116.13460773934821,115.1733932669406,115.87992858886719,100124400,26,0,48,11,2012
2012-11-27,115.76487744518859,116.15921883422168,115.21443919452724,115.28837585449219,128646200,27,1,48,11,2012
2012-11-28,114.82008759855894,116.28244895944322,114.19571267526815,116.21673583984375,177086500,28,2,48,11,2012
2012-11-29,116.65217130452422,117.07936931250121,116.14280054749243,116.75896453857422,151085900,29,3,48,11,2012
2012-11-30,116.77535070298394,117.00538416146995,116.38100942213411,116.78356170654297,136568300,30,4,48,11,2012
2012-12-03,117.31761911124308,117.4162013321994,116.11814776742773,116.2085189819336,124656300,3,0,49,12,2012
